-1.175004;1.394881;-0.030863;-0.965910;0.460108;1.068962;11.911144;-4.227281;1.998757;0.352495;-0.082682;-0.055916;0.930475
-1.487014;1.232413;-0.048421;0.428957;-0.736585;0.872820;11.669104;-3.990796;1.989902;0.263620;-0.063976;-0.056585;0.960838
-1.628612;0.991761;-0.032270;-0.289705;0.236659;0.472672;11.290227;-3.724328;1.980134;0.192439;-0.029560;-0.053962;0.979378
-1.757382;0.780369;-0.033577;0.224158;0.003628;0.470134;10.986124;-3.565924;1.974345;0.152471;-0.053504;-0.056282;0.985252
-1.876734;0.609033;-0.023788;0.073112;-0.299069;0.467963;10.619927;-3.429352;1.968068;0.106218;-0.027414;-0.031172;0.993476
-1.897730;0.460286;-0.008267;-0.203055;0.136249;0.478360;10.260885;-3.327657;1.965500;0.060432;-0.023263;-0.045169;0.996878
-1.959243;0.234355;-0.005077;0.115394;-0.118370;0.463689;9.817873;-3.249235;1.964212;0.007126;-0.034073;-0.042644;0.998484
-1.981491;0.074835;-0.000082;-0.142854;-0.130608;0.475631;9.442254;-3.220740;1.963888;-0.038638;-0.018077;-0.042990;0.998164
-1.961848;-0.109869;0.001272;0.002724;0.097184;0.466466;9.067755;-3.224481;1.964259;-0.083194;-0.021386;-0.052001;0.994946
-1.961193;-0.318884;0.020513;0.540809;-0.128509;-0.360259;8.616783;-3.276978;1.967567;-0.097531;-0.019901;-0.025840;0.994698
-1.952083;-0.314361;0.035803;-0.049266;-0.000485;0.122772;8.245013;-3.340072;1.973760;-0.070509;-0.016740;0.016250;0.997238
-1.939088;-0.315886;0.035093;-0.769155;-0.039814;0.734795;7.913720;-3.391150;1.978665;-0.120617;-0.010633;-0.034676;0.992036
-1.855427;-0.544997;-0.016483;0.361695;0.095496;0.500835;7.458881;-3.494370;1.980414;-0.191295;-0.016777;-0.047316;0.980248
-1.830332;-0.680000;-0.024496;-0.301389;-0.080772;0.489802;7.109080;-3.611954;1.976408;-0.236690;-0.019422;-0.040807;0.970534
-1.759079;-0.859888;-0.007743;-0.325612;-0.103485;0.901064;6.784996;-3.750019;1.974567;-0.299633;-0.004938;-0.073795;0.951184
-1.596094;-1.112805;0.036894;0.054031;-0.002151;0.727147;6.466022;-3.938080;1.973712;-0.383754;-0.000222;-0.080394;0.919929
-1.511886;-1.370405;0.099525;1.076674;-0.832861;-0.349639;6.115906;-4.231603;2.004804;-0.354014;-0.036394;-0.006351;0.934510
-1.480422;-1.214074;0.014398;-1.368780;-0.382124;0.820716;5.828285;-4.480954;2.017972;-0.380359;0.054666;0.036571;0.922497
-1.169091;-1.234057;-0.066474;-0.276795;1.409544;1.122729;5.575085;-4.704464;2.011764;-0.451708;0.028036;-0.126939;0.882644
-0.985333;-1.609656;-0.107213;0.863866;-0.808058;1.033366;5.376795;-4.976768;1.993570;-0.533611;-0.052018;-0.074165;0.840864
-0.832238;-1.703723;-0.029051;-0.958817;-0.000609;0.586514;5.160084;-5.366912;1.978233;-0.615190;0.061865;-0.059899;0.783662
-0.472607;-1.771277;-0.031353;1.278103;0.713417;0.030114;5.040191;-5.693307;1.973646;-0.628145;-0.005915;-0.083625;0.773567
-0.467763;-1.950111;-0.017010;0.169181;-0.699561;-0.364748;4.956422;-6.049544;1.969116;-0.612354;-0.050645;-0.009137;0.788907
-0.524968;-1.934629;0.009725;-0.219495;-0.043776;-0.183996;4.859512;-6.420843;1.969112;-0.586523;-0.002265;-0.000954;0.809929
-0.524801;-1.904007;0.020284;-0.480187;0.041664;0.936271;4.739391;-6.860152;1.972514;-0.625294;-0.014351;-0.019747;0.780007
-0.370747;-1.923812;0.127010;-0.242634;0.010918;0.244260;4.650024;-7.224156;1.979673;-0.685538;0.032822;-0.060255;0.724796
-0.211861;-1.960614;0.068424;1.622201;-0.187555;-1.003193;4.601300;-7.593023;2.004326;-0.646141;-0.032659;-0.000320;0.762519
-0.543149;-1.821633;0.168513;0.362637;-0.229467;0.447728;4.531151;-7.975382;2.031435;-0.612729;-0.079294;0.117958;0.777407
-0.747927;-1.686780;-0.018738;-4.316245;0.866287;1.076975;4.395514;-8.303788;2.043045;-0.675161;0.053114;-0.076950;0.731720
0.199192;-1.920826;-0.220069;2.760608;-0.485422;1.166955;4.327994;-8.714210;2.018039;-0.748038;0.043964;-0.198533;0.631736
0.471186;-2.125966;-0.101415;-0.535588;-1.519044;0.826514;4.405347;-9.104563;1.983834;-0.816047;-0.002417;-0.007305;0.577934
0.645093;-1.851385;-0.039119;-0.730002;0.669079;0.956214;4.505294;-9.486937;1.973479;-0.851731;0.130138;-0.054630;0.504613
1.106002;-1.633085;-0.019379;1.400358;-0.310771;0.330623;4.714265;-9.874703;1.964706;-0.895301;-0.003899;-0.056690;0.441822
1.094206;-1.668576;0.034022;-0.707890;-0.661501;-0.096779;4.928225;-10.191742;1.968097;-0.894576;0.004947;0.021443;0.446374
1.047093;-1.514979;0.019278;0.398086;0.737961;-0.500834;5.108365;-10.462014;1.973522;-0.881288;0.021730;-0.000745;0.472079
0.978129;-1.602198;0.000108;-0.096808;-0.032617;-0.209114;5.344526;-10.812241;1.975960;-0.852793;-0.071444;-0.020196;0.516945
0.934827;-1.719837;-0.011574;-0.563283;-0.328941;0.023859;5.523319;-11.131921;1.973653;-0.852877;-0.001554;-0.026538;0.521435
1.003336;-1.691887;0.012612;-0.123813;0.101317;0.912818;5.707697;-11.456352;1.975326;-0.878008;0.006847;-0.030923;0.477598
1.149349;-1.638928;0.139481;0.055539;0.388051;-0.137759;5.910123;-11.773291;1.984828;-0.903004;0.023546;-0.056964;0.425188
1.210534;-1.667586;0.097566;1.168766;-1.029968;-0.239151;6.192771;-12.151371;2.006823;-0.869729;-0.051382;0.034211;0.489654
0.863039;-1.651013;0.018847;-2.140488;0.601182;0.894234;6.388456;-12.467691;2.022983;-0.888217;-0.020203;0.057296;0.455390
1.046711;-1.439142;-0.069622;-0.707061;0.831767;1.152764;6.557036;-12.764590;2.017086;-0.913538;0.128319;-0.126974;0.364500
1.552526;-1.228552;-0.130587;1.379011;-1.141960;1.043181;6.811000;-13.012851;1.994417;-0.956964;0.029064;-0.079466;0.277599
1.605370;-1.042608;-0.025277;-1.238893;-0.222090;0.512598;7.181948;-13.281167;1.975988;-0.980728;0.094374;0.003355;0.171043
1.634396;-0.668450;-0.007621;1.523050;0.894773;-0.078074;7.455424;-13.422993;1.974626;-0.982644;0.066278;-0.035315;0.169618
1.764204;-0.719281;-0.002057;-1.280118;-0.616180;0.753579;7.865344;-13.579765;1.975335;-0.987919;-0.015703;-0.039526;0.149020
1.812855;-0.505100;-0.002613;-0.173410;0.153511;0.974787;8.224445;-13.709589;1.975719;-0.993452;0.098654;-0.020378;0.053901
1.878979;-0.212832;-0.015572;0.454888;0.131849;0.958358;8.537313;-13.767119;1.973986;-0.996555;0.058895;-0.053163;-0.024136
1.959196;0.017240;-0.009672;-0.695878;-0.583300;0.949581;8.904604;-13.785402;1.971094;-0.990106;0.074899;-0.021711;-0.116656
1.823449;0.473763;0.050803;0.571282;0.340214;0.123096;9.341211;-13.730183;1.972561;-0.973801;0.101403;-0.011655;-0.203207
1.821605;0.704043;0.022046;0.982958;-0.660348;-0.803066;9.685345;-13.610908;1.980198;-0.987953;0.005391;-0.023100;-0.152926
1.754782;0.603728;-0.002761;-0.074647;-0.285792;-0.766423;10.009706;-13.491159;1.981771;-0.995799;-0.034992;0.029322;-0.079379
1.611752;0.450764;-0.021568;0.236431;0.480078;-0.627982;10.343714;-13.386815;1.978742;-0.999295;-0.035876;-0.001158;-0.011043
1.593633;0.216223;-0.003903;-0.344671;-0.069818;0.160475;10.711347;-13.309918;1.975501;-0.998363;-0.046439;-0.012868;0.030793
1.602077;0.126072;0.001312;-0.525537;0.424178;0.613152;11.013933;-13.281345;1.975687;-0.999350;0.008240;-0.031645;-0.015182
1.714628;0.202848;-0.005181;0.094257;-0.020825;0.423657;11.328006;-13.250893;1.974722;-0.995609;0.021797;-0.058140;-0.070054
1.839995;0.272974;0.021858;-0.209739;-0.225234;0.364347;11.739975;-13.194352;1.974749;-0.994651;0.010953;-0.030162;-0.098182
1.845258;0.382626;0.008755;-0.597733;0.009087;0.909883;12.091305;-13.134242;1.978180;-0.984306;0.058557;-0.018397;-0.165452
1.785484;0.669779;0.122290;0.341275;0.179829;0.285819;12.436550;-13.035420;1.983166;-0.967010;0.076151;-0.021068;-0.242175
1.840908;0.845310;0.061400;1.397935;-0.658705;-0.960757;12.778161;-12.884696;2.007411;-0.980331;-0.018719;-0.049741;-0.190068
1.841376;0.510971;0.018928;-0.319469;0.007958;-0.676559;13.208535;-12.722173;2.008633;-0.993689;-0.085575;0.020189;-0.069645
1.812265;0.230424;0.036761;-1.243934;0.632376;0.794245;13.552265;-12.657594;2.024057;-0.994698;-0.029768;-0.032455;-0.092933
1.842337;0.385957;0.072875;-0.112307;0.158466;-0.298664;13.901298;-12.606420;2.030315;-0.985669;0.090072;-0.035216;-0.138214
1.864498;0.520333;-0.057923;2.030037;-0.687342;-1.011198;14.253501;-12.511202;2.028698;-0.996719;-0.053929;-0.010099;-0.059510
1.803797;0.142857;-0.096503;-1.220452;0.452938;-0.704503;14.602494;-12.447209;2.012741;-0.995474;-0.089428;-0.007957;0.031145
1.924151;0.032332;-0.059024;-0.153854;-0.366420;0.814073;15.027374;-12.439833;1.995167;-0.998271;0.033564;-0.047026;0.010788
1.941810;0.112214;0.074340;0.484910;-0.389942;0.011797;15.397842;-12.423454;1.993301;-0.998669;0.000345;0.008250;-0.050908
1.853711;0.032518;0.017585;0.318146;0.328096;-1.012650;15.757925;-12.407894;2.003641;-0.999067;-0.041980;-0.000874;0.010113
1.827832;-0.155368;-0.041677;0.132811;0.044820;-1.094442;16.106525;-12.419344;2.000478;-0.991542;-0.059195;-0.024595;0.112855
1.798282;-0.463500;-0.043082;0.243185;-0.076617;-0.895904;16.524820;-12.490246;1.989001;-0.969566;-0.079475;-0.020901;0.230625
1.728306;-0.757823;-0.034561;-0.448621;0.007008;-0.147796;16.859354;-12.608217;1.982072;-0.957522;-0.070673;-0.024700;0.278471
1.728842;-0.935216;-0.013322;-0.634178;-0.208857;0.708439;17.186179;-12.772831;1.977615;-0.965939;-0.017517;-0.030955;0.256315
1.770614;-0.876758;0.012277;-0.500797;-0.196107;0.903491;17.519024;-12.948827;1.976946;-0.984849;0.044033;-0.019402;0.166604
1.829146;-0.681979;0.043849;1.164088;0.103345;-0.865700;17.932882;-13.122718;1.987085;-0.983218;-0.005706;-0.024196;0.180732
1.750910;-0.842500;0.161026;0.599711;-0.316961;0.167645;18.276319;-13.264109;2.002590;-0.968531;-0.081556;0.012170;0.234838
1.598619;-0.993714;0.021320;-2.935620;0.294509;1.012144;18.591210;-13.444763;2.020871;-0.984677;0.033056;-0.003726;0.171185
1.817862;-0.413573;-0.109670;1.300057;0.051502;1.110722;18.978120;-13.613941;2.011306;-0.985078;0.140277;-0.086985;0.048761
2.145677;-0.121444;0.086875;0.900910;0.231243;-0.231424;19.355446;-13.654714;2.006665;-0.996169;0.000783;-0.087175;0.006876
2.269335;-0.169147;0.043003;-0.004775;-2.553975;0.140885;19.782946;-13.681914;2.015809;-0.997665;-0.024116;0.041567;0.048528
1.697571;-0.087645;-0.077443;-0.679270;1.896151;0.994025;20.223228;-13.714487;2.013607;-0.991863;0.058438;0.112001;-0.015772
1.610417;0.182072;-0.095108;0.535283;0.707802;1.092551;20.539902;-13.704565;1.995332;-0.988265;0.057176;-0.090755;-0.108750
1.796127;0.352110;-0.079381;-0.651573;-1.402172;0.988312;20.833188;-13.657066;1.979275;-0.979224;0.038973;-0.030502;-0.196649
1.623757;0.585816;-0.019749;-0.386234;0.748551;0.982513;21.161895;-13.570014;1.971342;-0.952179;0.108275;0.016609;-0.285230
1.533883;1.076388;-0.031624;0.281066;-0.541924;0.959463;21.516890;-13.376831;1.965788;-0.917639;0.087529;-0.064593;-0.382236
1.443812;1.325746;0.000966;-0.645702;-0.675324;0.917558;21.804573;-13.143860;1.962130;-0.880027;0.073582;0.026524;-0.468438
1.114694;1.489035;0.006324;0.107285;0.499945;0.943148;22.034419;-12.890897;1.963457;-0.836005;0.108659;0.027687;-0.537143
0.826758;1.754246;-0.007436;0.099947;-0.535572;0.936993;22.224511;-12.565092;1.962967;-0.785309;0.087970;-0.005598;-0.612796
0.473799;1.850941;0.011089;-0.355412;-0.078580;0.921901;22.376651;-12.144180;1.963572;-0.710764;0.078717;0.060563;-0.696383
0.079893;1.865636;0.002625;0.316491;0.230427;0.963168;22.426801;-11.792489;1.965178;-0.646342;0.096393;0.032916;-0.756219
-0.273336;2.016086;0.160992;0.706342;0.324033;-0.510368;22.404856;-11.425279;1.983453;-0.630377;0.097084;-0.016623;-0.770015
-0.310577;2.128116;0.028417;1.232970;-1.764342;-1.044090;22.341969;-11.025820;1.998756;-0.700918;-0.050950;-0.025332;-0.710968
0.092185;1.767636;-0.042579;-0.405937;1.257009;-1.123878;22.315472;-10.576858;1.996278;-0.778664;-0.092458;-0.051620;-0.618441
0.431806;1.745268;-0.043609;-0.312010;-0.021249;-0.721477;22.367746;-10.248864;1.987943;-0.831286;-0.006071;-0.092002;-0.548145
0.642243;1.811238;-0.011411;-0.522466;-0.644034;0.560990;22.474016;-9.908607;1.981371;-0.840075;-0.010325;-0.029808;-0.541553
0.598256;1.779292;-0.000178;-0.716425;0.337135;1.098421;22.595998;-9.568143;1.981105;-0.788596;0.043019;0.021068;-0.613043
0.339575;1.958227;0.110869;1.276805;0.345866;-0.585294;22.699672;-9.143828;1.997804;-0.768085;0.065701;-0.051798;-0.634858
0.505815;2.026976;0.112913;1.038584;-1.532557;-0.306167;22.774933;-8.756903;2.009180;-0.817428;-0.084685;-0.048147;-0.567735
0.796304;1.654013;0.032465;-2.297413;0.727626;0.880871;22.901504;-8.407900;2.030757;-0.797980;-0.095563;0.002237;-0.595055
0.548462;1.636729;-0.070505;-1.119484;0.937544;1.214051;23.042014;-8.105078;2.024538;-0.728188;0.179175;0.067425;-0.658097
-0.034242;2.048803;-0.084553;1.662191;-0.571831;-0.103635;23.083872;-7.661457;1.997622;-0.688917;0.051839;-0.045849;-0.721529
0.059460;2.132502;-0.034173;-0.513840;-1.084721;-0.619024;23.084771;-7.300867;1.987657;-0.724638;-0.023717;-0.014790;-0.688562
0.058339;1.928160;-0.012446;0.112791;0.334423;0.207622;23.098641;-6.913867;1.984570;-0.740715;-0.025172;0.039149;-0.670205
0.062857;1.806209;-0.008244;-0.253862;0.499978;0.323308;23.111016;-6.492439;1.981496;-0.708028;0.021042;-0.027092;-0.705351
0.038964;1.874859;-0.009746;0.287927;-0.298259;-0.427404;23.120489;-6.160561;1.980058;-0.715573;0.024784;-0.017694;-0.697874
0.121709;1.877274;0.014889;0.429913;0.133147;-0.531703;23.132972;-5.783943;1.981657;-0.757292;-0.023810;-0.049725;-0.650745
0.317012;1.914014;-0.009455;-0.993064;0.000253;0.509139;23.188290;-5.350924;1.981498;-0.761074;0.027623;-0.029204;-0.647419
0.204341;1.986989;-0.007342;-0.264651;-0.391408;1.019090;23.238120;-4.998339;1.980261;-0.706342;0.056659;0.022339;-0.705246
-0.042263;1.975148;0.179605;0.736098;0.239950;-0.355772;23.252211;-4.601909;1.997915;-0.671902;0.037312;0.014997;-0.739548
-0.019826;1.979498;0.037485;0.746849;-0.486906;-0.874552;23.240628;-4.225360;2.015651;-0.729478;-0.035013;-0.045730;-0.681575
0.294720;1.836557;-0.005684;-1.431744;0.303629;0.754585;23.273390;-3.785767;2.023635;-0.727741;-0.047055;-0.029235;-0.683611
0.138245;1.788946;-0.049025;-0.884418;0.401101;0.511218;23.325334;-3.443179;2.017627;-0.669461;0.114062;0.066884;-0.730984
-0.225978;1.855497;-0.100464;2.135878;-0.110509;-0.465093;23.312072;-3.134820;2.002877;-0.679399;0.058677;-0.005874;-0.731396
0.020041;1.953587;-0.048840;-0.659888;-0.269458;-0.748210;23.275640;-2.673166;1.985299;-0.748903;-0.037747;-0.071150;-0.657766
0.165629;1.972226;0.030510;-0.762248;-0.088552;0.534862;23.297863;-2.320289;1.984760;-0.758556;0.018066;-0.006698;-0.651323
0.081777;1.956015;0.001324;0.009943;-0.242875;1.059917;23.322096;-1.945862;1.987719;-0.699086;0.020330;0.016110;-0.714567
-0.050978;1.871556;0.144658;-0.163344;0.221801;0.182225;23.326044;-1.601228;1.993564;-0.644187;0.032336;0.033282;-0.763459
-0.142108;1.871144;0.095900;1.239034;-0.245063;-0.522370;23.292790;-1.155700;2.020295;-0.699940;-0.010950;-0.051725;-0.712242
0.138644;1.843517;0.056939;-1.266470;-0.128711;0.718327;23.292053;-0.820041;2.040901;-0.686219;-0.063728;-0.056579;-0.722386
0.003281;1.782554;-0.068933;-2.072862;0.780482;1.116613;23.320563;-0.476162;2.036003;-0.610817;0.142208;0.108570;-0.771293
-0.745880;1.852222;-0.165981;1.643729;-1.015934;1.071127;23.222133;-0.063050;2.003056;-0.526485;0.093837;-0.005654;-0.844971
-0.861454;1.829053;-0.071863;-1.573508;-0.594287;1.006008;23.066240;0.293593;1.979975;-0.439242;0.013660;0.069724;-0.895555
-1.137557;1.453782;-0.044816;0.943593;0.787477;0.561201;22.879341;0.603497;1.971637;-0.381202;0.078443;0.094773;-0.916270
-1.433342;1.413108;0.018755;0.964527;-0.124860;-0.454315;22.630356;0.868141;1.967881;-0.377405;0.059197;-0.031101;-0.923631
-1.353079;1.526085;0.051525;0.113517;-0.729966;-0.620498;22.301146;1.212589;1.974908;-0.462771;-0.046782;-0.023753;-0.884924
-1.108634;1.470224;0.017128;-0.366152;0.965094;0.276538;22.069251;1.495542;1.981094;-0.473963;-0.019434;-0.032474;-0.879731
-1.098001;1.548168;0.004507;-0.667413;-0.148414;0.725830;21.864755;1.781775;1.982472;-0.427756;0.054608;-0.005995;-0.902223
-1.236813;1.483545;0.001373;-0.111571;-0.392629;0.671557;21.641735;2.073354;1.983234;-0.366236;0.025900;0.044630;-0.929090
-1.396528;1.255256;-0.014663;-0.319801;0.300257;1.015114;21.340725;2.387247;1.981913;-0.269870;0.058578;0.057223;-0.959408
-1.631291;1.031735;-0.027115;-0.082374;-0.410100;0.975417;21.051856;2.604571;1.977668;-0.174525;0.059209;0.071141;-0.980293
-1.774672;0.738730;-0.009911;-0.116173;-0.148133;0.843040;20.725686;2.772256;1.973335;-0.084030;0.035210;0.079473;-0.992665
-1.864001;0.442997;-0.003501;0.751980;0.065079;-0.306636;20.379533;2.881463;1.973179;-0.063231;0.036175;0.053304;-0.995918
-1.918462;0.404173;0.010218;0.281491;-0.165087;-0.490555;19.941590;2.970555;1.973580;-0.126744;0.018886;-0.031542;-0.991254
-1.889395;0.490399;-0.002775;-0.383695;0.066569;-0.059554;19.580063;3.057388;1.974548;-0.147755;0.016655;-0.009245;-0.988841
-1.900012;0.493917;-0.015470;0.216631;0.054855;0.012876;19.220711;3.151137;1.972817;-0.148247;0.027402;-0.005588;-0.988555
-1.909471;0.543192;-0.018776;-0.169703;-0.075416;0.015269;18.781607;3.270161;1.968790;-0.146867;0.018446;-0.011355;-0.988919
-1.905314;0.546799;-0.013729;0.002492;0.074939;0.004031;18.419535;3.374509;1.965753;-0.145754;0.021820;0.000905;-0.989080
-1.916613;0.548406;-0.009033;0.084087;-0.025531;0.002351;18.075506;3.472606;1.963865;-0.145752;0.022991;-0.007472;-0.989026
-1.917832;0.566214;-0.004233;-0.079896;-0.033609;0.002825;17.730215;3.573152;1.962604;-0.145445;0.019398;-0.005316;-0.989162
-1.917094;0.564057;-0.002167;0.046866;0.030879;-0.003047;17.251160;3.714701;1.961894;-0.145471;0.021645;-0.002773;-0.989122
-1.921039;0.574756;0.019051;0.229180;-0.049138;-0.388672;16.905526;3.816818;1.964180;-0.161612;0.018970;-0.012329;-0.986595
-1.887575;0.659455;0.041649;0.472475;-0.078096;-0.854042;16.542789;3.932628;1.970775;-0.225432;0.008423;-0.046308;-0.973121
-1.766528;0.873856;0.089193;-0.669394;-0.032796;0.715123;16.177128;4.086269;1.987573;-0.224912;-0.002071;-0.060812;-0.972477
-1.758404;0.741529;0.030659;-0.616451;0.181956;0.554950;15.777087;4.287079;1.997512;-0.125596;0.035445;0.106007;-0.985765
-1.913930;0.454525;-0.003664;2.207519;-0.061777;-0.838632;15.427958;4.391560;2.003450;-0.159389;0.046286;-0.006933;-0.986106
-1.874920;0.665109;-0.044843;-0.028319;-0.645261;-0.943429;15.101773;4.483862;1.999100;-0.244002;-0.012646;-0.097558;-0.964772
-1.634220;0.899656;-0.043011;0.412880;0.290460;-0.968558;14.684356;4.678697;1.987087;-0.353993;-0.002961;-0.050158;-0.933898
-1.442157;1.137271;0.018383;0.409493;-0.017751;-0.781049;14.406164;4.859857;1.983741;-0.426990;-0.008537;-0.115060;-0.896866
-1.187020;1.432741;-0.025173;-0.528101;-0.240687;-0.901492;14.158654;5.107323;1.982530;-0.499004;-0.000286;-0.084584;-0.862462
-1.003800;1.592147;-0.020240;0.476234;-0.166741;-0.962551;13.962157;5.381535;1.978219;-0.571028;-0.011820;-0.073399;-0.817557
-0.573231;1.790335;0.088185;-0.751349;-0.119755;0.111768;13.772148;5.788608;1.992359;-0.612437;-0.031360;-0.094174;-0.784263
-0.435989;1.816762;0.004057;-0.593044;-0.264649;-0.713951;13.687265;6.116412;1.999427;-0.637520;0.012884;0.006982;-0.770295
-0.395029;1.764555;-0.019560;1.449088;0.390749;-0.825004;13.603986;6.455263;1.996459;-0.698199;-0.030538;-0.058871;-0.712825
0.051258;1.806002;-0.011858;-1.231902;-0.111219;0.530184;13.569947;6.793190;1.997590;-0.696270;-0.060721;-0.114253;-0.706022
-0.021337;1.781855;-0.025146;-0.256369;0.072009;0.353741;13.600402;7.230399;1.989695;-0.634458;0.095348;0.092812;-0.761418
-0.298855;1.776440;-0.037652;1.924864;0.245981;-0.427365;13.558920;7.564072;1.981365;-0.655758;0.012702;-0.052032;-0.753069
-0.095544;1.901287;-0.040303;-1.260641;-0.356328;-0.465759;13.521850;7.914887;1.974039;-0.688388;0.005283;-0.048180;-0.723721
-0.115997;1.914957;-0.018104;0.749570;-0.038017;-0.523514;13.505556;8.259913;1.969151;-0.719695;0.017967;0.000247;-0.694058
0.124249;1.895506;-0.008159;-0.200861;0.160652;-0.503364;13.496280;8.716072;1.967200;-0.758623;-0.042601;-0.086126;-0.644406
0.346685;1.947360;0.027195;-0.692236;-0.266855;0.018458;13.550632;9.099613;1.967876;-0.775931;0.020376;-0.026277;-0.629941
0.334502;1.955779;0.011163;0.458417;-0.073337;0.024292;13.611816;9.452289;1.971940;-0.774023;0.001436;-0.014173;-0.632997
0.399195;1.919939;-0.009800;-0.317040;0.151025;0.003512;13.681052;9.819932;1.971796;-0.773071;-0.000293;-0.026683;-0.633758
0.390394;1.943108;0.021257;0.174694;-0.097151;-0.228070;13.774803;10.263251;1.970015;-0.775696;0.024289;-0.010613;-0.630550
0.421291;1.935438;0.020500;0.744155;-0.092728;-0.931703;13.849046;10.633036;1.974905;-0.812278;-0.024294;-0.035750;-0.581666
0.644861;1.832200;0.002178;0.039793;-0.018168;-1.034953;13.949425;10.991545;1.977208;-0.862733;-0.052829;-0.059390;-0.499374
0.896520;1.709317;0.002772;-0.148287;-0.038756;-0.508634;14.097935;11.327004;1.977900;-0.898860;-0.039828;-0.055318;-0.432902
1.113560;1.616583;0.022952;-0.966821;-0.209174;0.940358;14.333932;11.707298;1.983890;-0.883956;-0.003956;-0.024793;-0.466895
0.994717;1.648788;0.020875;-0.474243;0.009559;0.856567;14.539266;12.015998;1.986444;-0.831749;0.066511;0.029972;-0.550337
0.780448;1.774764;0.103173;1.589025;0.200365;-0.763116;14.701097;12.341773;2.010279;-0.839532;0.025282;-0.033109;-0.541710
